Location,Date,Year,Plant Date,County,LocMinTempF,LocMaxTempF,CIMIS,StatMinTempF,StatMaxTempF,PRISMMinTempF,PRISMaxTempF,HeadM105,HeadM206,HeadM209,HeadM210,HeadM211,HeadM401,sng_tri_loc,sng_sine_loc,sng_tri_stat,sng_sine_stat,sng_tri_prism,sng_sine_prism,cum_sng_tri_loc,cum_sng_sine_loc,cum_sng_tri_stat,cum_sng_sine_stat,cum_sng_tri_prism,cum_sng_sine_prism
Wylie,2021-07-25,2021,2021-05-05,Glenn,64.503,94.896,Williams250,62.3,96.7,63.67009926,98.21624069,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,29.7,29.7,29.46,29.34,30.79,30.52,2071.84,2067.24,2012.6,2003.08,2111.41,2093.81
Wylie,2021-07-26,2021,2021-05-05,Glenn,62.319,83.021,Williams250,60.6,83.7,65.20981941,99.83461609,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,22.67,22.67,22.15,22.15,32.18,31.74,2094.51,2089.91,2034.75,2025.23,2143.59,2125.55
Wylie,2021-07-27,2021,2021-05-05,Glenn,63.561,80.978,Williams250,61.9,87.9,64.39135857,87.54385719,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,22.27,22.27,24.9,24.9,25.97,25.97,2116.78,2112.18,2059.65,2050.13,2169.56,2151.52
Wylie,2021-07-28,2021,2021-05-05,Glenn,61.205,99.662,Williams250,60.5,102.7,64.92739868,86.79487801,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,30.15,29.74,30.9,30.18,25.86,25.86,2146.93,2141.92,2090.55,2080.31,2195.42,2177.38
Wylie,2021-07-29,2021,2021-05-05,Glenn,67.5,98.528,Williams250,66.1,100.9,66.11720085,105.5586166,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,32.81,32.5,33,32.45,34.42,33.45,2179.74,2174.42,2123.55,2112.76,2229.84,2210.83
Wylie,2021-07-30,2021,2021-05-05,Glenn,67.971,97.939,Williams250,72.8,98.3,68.35027847,104.4822174,Heading,preHeading,preHeading,preHeading,preHeading,Notplanted,32.81,32.56,35.34,35.04,35.17,34.3,2212.55,2206.98,2158.89,2147.8,2265.01,2245.13
Wylie,2021-07-31,2021,2021-05-05,Glenn,64.033,92.62,Williams250,63.2,92.7,68.58913841,103.3599159,Heading,Heading,preHeading,Heading,preHeading,Notplanted,28.33,28.33,27.95,27.95,34.97,34.19,2240.88,2235.31,2186.84,2175.75,2299.98,2279.32
Wylie,2021-08-01,2021,2021-05-05,Glenn,62.319,95.374,Williams250,63,96.1,65.26453819,97.58839951,Heading,Heading,preHeading,Heading,preHeading,Notplanted,28.84,28.83,29.53,29.46,31.32,31.11,2269.72,2264.14,2216.37,2205.21,2331.3,2310.43
Wylie,2021-08-02,2021,2021-05-05,Glenn,58.885,89.823,Williams250,58.6,91,62.25547905,101.3809967,Heading,Heading,preHeading,Heading,preHeading,Notplanted,24.35,24.35,24.8,24.8,31.3,30.71,2294.07,2288.49,2241.17,2230.01,2362.6,2341.14
Wylie,2021-08-03,2021,2021-05-05,Glenn,60.089,95.855,Williams250,58.8,96.8,61.1635994,93.76285706,Heading,Heading,preHeading,Heading,preHeading,Notplanted,27.96,27.92,27.76,27.63,27.46,27.46,2322.03,2316.41,2268.93,2257.64,2390.06,2368.6
Wylie,2021-08-04,2021,2021-05-05,Glenn,59.229,94.134,Williams250,60,94,60.23372002,101.5381355,Heading,Heading,preHeading,Heading,preHeading,Notplanted,26.68,26.68,27,27,30.37,29.76,2348.71,2343.09,2295.93,2284.64,2420.43,2398.36
Wylie,2021-08-05,2021,2021-05-05,Glenn,56.122,85.577,Williams250,55.4,87,58.64486008,100.3854156,Heading,Heading,preHeading,Heading,preHeading,Notplanted,20.85,20.85,21.2,21.2,29.17,28.68,2369.56,2363.94,2317.13,2305.84,2449.6,2427.04
Wylie,2021-08-06,2021,2021-05-05,Glenn,61.032,94.514,Williams250,61.3,95.9,56.69960022,89.83129654,Heading,Heading,preHeading,Heading,preHeading,Notplanted,27.77,27.77,28.59,28.54,23.27,23.27,2397.33,2391.71,2345.72,2334.38,2472.87,2450.31
Wylie,2021-08-07,2021,2021-05-05,Glenn,60.174,86.617,Williams250,58.6,86.8,61.61306038,99.33116074,Heading,Heading,preHeading,Heading,preHeading,Notplanted,23.4,23.4,22.7,22.7,30.22,29.84,2420.73,2415.11,2368.42,2357.08,2503.09,2480.15
Wylie,2021-08-08,2021,2021-05-05,Glenn,60.69,90.565,Williams250,58.6,91.8,61.56931763,91.16635513,Heading,Heading,preHeading,Heading,Heading,Notplanted,25.63,25.63,25.2,25.2,26.37,26.37,2446.36,2440.74,2393.62,2382.28,2529.46,2506.52
Wylie,2021-08-09,2021,2021-05-05,Glenn,59.745,93.092,Williams250,59.5,93,61.0554184,94.70623932,Heading,Heading,Heading,Heading,Heading,Notplanted,26.42,26.42,26.25,26.25,27.88,27.88,2472.78,2467.16,2419.87,2408.53,2557.34,2534.4
Wylie,2021-08-10,2021,2021-05-05,Glenn,58.541,96.24,Williams250,57.9,97.9,59.75222015,97.67749863,Heading,Heading,Heading,Heading,Heading,Notplanted,27.37,27.29,27.79,27.57,28.62,28.41,2500.15,2494.45,2447.66,2436.1,2585.96,2562.81
Wylie,2021-08-11,2021,2021-05-05,Glenn,62.875,98.92,Williams250,62.6,104,63.02281914,101.6742149,Heading,Heading,Heading,Heading,Heading,Notplanted,30.68,30.34,32.32,31.48,31.77,31.15,2530.83,2524.79,2479.98,2467.58,2617.73,2593.96
Wylie,2021-08-12,2021,2021-05-05,Glenn,62.319,91.636,Williams250,61.6,94.2,67.19774055,104.7669762,Heading,Heading,Heading,Heading,Heading,Notplanted,26.98,26.98,27.9,27.9,34.71,33.81,2557.81,2551.77,2507.88,2495.48,2652.44,2627.77
Wylie,2021-08-13,2021,2021-05-05,Glenn,62.276,89.546,Williams250,62.5,91,64.30405846,96.28825684,Heading,Heading,Heading,Heading,Heading,Notplanted,25.91,25.91,26.75,26.75,30.27,30.19,2583.72,2577.68,2534.63,2522.23,2682.71,2657.96
Wylie,2021-08-14,2021,2021-05-05,Glenn,65.487,97.063,Williams250,66.2,98,65.01811829,95.0844162,Heading,Heading,Heading,Heading,Heading,Notplanted,31.21,31.05,31.96,31.71,30.05,30.05,2614.93,2608.73,2566.59,2553.94,2712.76,2688.01
Wylie,2021-08-15,2021,2021-05-05,Glenn,64.888,95.328,Williams250,64.2,96.9,68.36737938,102.5925758,Heading,Heading,Heading,Heading,Heading,Notplanted,30.11,30.09,30.49,30.35,34.64,33.93,2645.04,2638.82,2597.08,2584.29,2747.4,2721.94
Wylie,2021-08-16,2021,2021-05-05,Glenn,65.273,95.23,Williams250,65.2,96.2,66.48097878,101.7237152,Heading,Heading,Heading,Heading,Heading,Notplanted,30.25,30.24,30.68,30.6,33.46,32.83,2675.29,2669.06,2627.76,2614.89,2780.86,2754.77
Wylie,2021-08-17,2021,2021-05-05,Glenn,63.732,80.316,Williams250,62.6,85.7,67.51795769,100.3888351,Heading,Heading,Heading,Heading,Heading,Notplanted,22.02,22.02,24.15,24.15,33.51,33.01,2697.31,2691.08,2651.91,2639.04,2814.37,2787.78
Wylie,2021-08-18,2021,2021-05-05,Glenn,64.332,79.92,Williams250,63.3,87.9,64.62697754,86.55385857,Heading,Heading,Heading,Heading,Heading,Notplanted,22.13,22.13,25.6,25.6,25.59,25.59,2719.44,2713.21,2677.51,2664.64,2839.96,2813.37
Wylie,2021-08-19,2021,2021-05-05,Glenn,62.019,88.396,Williams250,60.5,90.5,65.1216198,89.86027985,Heading,Heading,Heading,Heading,Heading,Notplanted,25.21,25.21,25.5,25.5,27.49,27.49,2744.65,2738.42,2703.01,2690.14,2867.45,2840.86
Wylie,2021-08-20,2021,2021-05-05,Glenn,58.109,83.736,Williams250,57.5,85.2,61.98368073,93.41113663,Heading,Heading,Heading,Heading,Heading,Notplanted,20.92,20.92,21.35,21.35,27.7,27.7,2765.57,2759.34,2724.36,2711.49,2895.15,2868.56
Wylie,2021-08-21,2021,2021-05-05,Glenn,55.906,78.953,Williams250,56.1,81,58.90099945,87.73303833,Heading,Heading,Heading,Heading,Heading,Notplanted,17.43,17.43,18.55,18.55,23.32,23.32,2783,2776.77,2742.91,2730.04,2918.47,2891.88
Wylie,2021-08-22,2021,2021-05-05,Glenn,55.038,83.377,Williams250,55.5,85.1,57.32780018,81.60043907,Heading,Heading,Heading,Heading,Heading,Notplanted,19.21,19.21,20.3,20.3,19.46,19.46,2802.21,2795.98,2763.21,2750.34,2937.93,2911.34
Wylie,2021-08-23,2021,2021-05-05,Glenn,54.516,83.824,Williams250,53.6,85.2,54.93469982,86.98730011,Heading,Heading,Heading,Heading,Heading,Notplanted,19.17,19.17,19.4,19.4,20.96,20.96,2821.38,2815.15,2782.61,2769.74,2958.89,2932.3
Wylie,2021-08-24,2021,2021-05-05,Glenn,53.341,84.857,Williams250,52.8,87.5,55.64443893,87.76850014,Heading,Heading,Heading,Heading,Heading,Notplanted,19.1,19.1,20.15,20.15,21.71,21.71,2840.48,2834.25,2802.76,2789.89,2980.6,2954.01
Wylie,2021-08-25,2021,2021-05-05,Glenn,51.413,87.255,Williams250,61.5,88.7,54.53761959,88.92895851,Heading,Heading,Heading,Heading,Heading,Notplanted,19.33,19.33,25.1,25.1,21.73,21.73,2859.81,2853.58,2827.86,2814.99,3002.33,2975.74
Wylie,2021-08-26,2021,2021-05-05,Glenn,53.645,92.856,Williams250,53.7,98.5,55.43347912,90.80329819,Heading,Heading,Heading,Heading,Heading,Notplanted,23.25,23.25,25.96,25.68,23.12,23.12,2883.06,2876.83,2853.82,2840.67,3025.45,2998.86
Wylie,2021-08-27,2021,2021-05-05,Glenn,57.247,97.014,Williams250,59.1,98.6,58.53055935,96.79927902,Heading,Heading,Heading,Heading,Heading,Notplanted,27.08,26.94,28.69,28.38,27.62,27.5,2910.14,2903.77,2882.51,2869.05,3053.07,3026.36
Wylie,2021-08-28,2021,2021-05-05,Glenn,56.815,95.76,Williams250,56.8,104.6,61.00159912,99.88339539,Heading,Heading,Heading,Heading,Heading,Notplanted,26.28,26.24,29.74,28.83,30.14,29.7,2936.42,2930.01,2912.25,2897.88,3083.21,3056.06
Wylie,2021-08-29,2021,2021-05-05,Glenn,58.368,95.616,Williams250,59.7,98,61.39633789,100.6816963,Heading,Heading,Heading,Heading,Heading,Notplanted,26.99,26.96,28.73,28.49,30.63,30.11,2963.41,2956.97,2940.98,2926.37,3113.84,3086.17
Wylie,2021-08-30,2021,2021-05-05,Glenn,59.272,93.754,Williams250,58.3,95.8,62.18833885,100.6159981,Heading,Heading,Heading,Heading,Heading,Notplanted,26.51,26.51,27.04,27,30.99,30.48,2989.92,2983.48,2968.02,2953.37,3144.83,3116.65
Wylie,2021-08-31,2021,2021-05-05,Glenn,55.992,89.454,Williams250,54.8,89.9,60.52891922,98.80411911,Heading,Heading,Heading,Heading,Heading,Notplanted,22.72,22.72,22.35,22.35,29.48,29.15,3012.64,3006.2,2990.37,2975.72,3174.31,3145.8
Wylie,2021-09-01,2021,2021-05-05,Glenn,52.597,81.775,Williams250,54.1,82.1,57.67412014,94.21717606,Heading,Heading,Heading,Heading,Heading,Notplanted,17.19,17.19,18.1,18.1,25.95,25.95,3029.83,3023.39,3008.47,2993.82,3200.26,3171.75
Wylie,2021-09-02,2021,2021-05-05,Glenn,50.356,82.486,Williams250,51.5,84.9,54.40369968,84.96337814,Heading,Heading,Heading,Heading,Heading,Notplanted,16.42,16.42,18.2,18.2,19.68,19.68,3046.25,3039.81,3026.67,3012.02,3219.94,3191.43
Wylie,2021-09-03,2021,2021-05-05,Glenn,49.161,87.3,Williams250,48.5,88.6,51.67886028,87.2743969,Heading,Heading,Heading,Heading,Heading,Notplanted,18.24,18.28,18.58,18.67,19.48,19.48,3064.49,3058.09,3045.25,3030.69,3239.42,3210.91
Wylie,2021-09-04,2021,2021-05-05,Glenn,51.633,90.379,Williams250,53.2,97.4,51.98935966,92.06816101,Heading,Heading,Heading,Heading,Heading,Notplanted,21.01,21.01,25.23,25.06,22.03,22.03,3085.5,3079.1,3070.48,3055.75,3261.45,3232.94
Wylie,2021-09-05,2021,2021-05-05,Glenn,53.035,93.186,Williams250,53.4,97.5,54.85819893,96.29383926,Heading,Heading,Heading,Heading,Heading,Notplanted,23.11,23.11,25.38,25.2,25.56,25.48,3108.61,3102.21,3095.86,3080.95,3287.01,3258.42
Wylie,2021-09-06,2021,2021-05-05,Glenn,55.168,96.435,Williams250,55.2,100.7,57.25813999,99.19201889,Heading,Heading,Heading,Heading,Heading,Notplanted,25.78,25.69,27.59,27.08,28.02,27.66,3134.39,3127.9,3123.45,3108.03,3315.03,3286.08
Wylie,2021-09-07,2021,2021-05-05,Glenn,57.85,100.607,Williams250,59.1,102.5,58.55503998,102.2660553,Heading,Heading,Heading,Heading,Heading,Notplanted,28.86,28.35,30.15,29.45,29.81,29.13,3163.25,3156.25,3153.6,3137.48,3344.84,3315.21
Wylie,2021-09-08,2021,2021-05-05,Glenn,63.005,100.009,Williams250,61.1,102.3,64.68511925,106.251799,Heading,Heading,Heading,Heading,Heading,Notplanted,31.17,30.71,31.05,30.37,33.95,32.91,3194.42,3186.96,3184.65,3167.85,3378.79,3348.12
Wylie,2021-09-09,2021,2021-05-05,Glenn,60.733,93.848,Williams250,62.2,96.6,67.00081749,106.2082382,Heading,Heading,Heading,Heading,Heading,Notplanted,27.29,27.29,29.36,29.25,35,33.98,3221.71,3214.25,3214.01,3197.1,3413.79,3382.1
Wylie,2021-09-10,2021,2021-05-05,Glenn,65.059,88.993,Williams250,64,89.7,65.71741867,100.1501572,Heading,Heading,Heading,Heading,Heading,Notplanted,27.03,27.03,26.85,26.85,32.55,32.08,3248.74,3241.28,3240.86,3223.95,3446.34,3414.18
Wylie,2021-09-11,2021,2021-05-05,Glenn,57.333,91.542,Williams250,57.1,97.8,62.39065895,93.07291565,Heading,Heading,Heading,Heading,Heading,Notplanted,24.44,24.44,27.35,27.14,27.73,27.73,3273.18,3265.72,3268.21,3251.09,3474.07,3441.91
Wylie,2021-09-12,2021,2021-05-05,Glenn,57.29,93.564,Williams250,58.5,97.6,61.74625931,96.22165909,Heading,Heading,Heading,Heading,Heading,Notplanted,25.43,25.43,27.96,27.76,28.96,28.89,3298.61,3291.15,3296.17,3278.85,3503.03,3470.8
Wylie,2021-09-13,2021,2021-05-05,Glenn,57.074,93.992,Williams250,59.4,100.8,59.74897919,97.04911499,Heading,Heading,Heading,Heading,Heading,Notplanted,25.53,25.53,29.69,29.17,28.34,28.19,3324.14,3316.68,3325.86,3308.02,3531.37,3498.99
Wylie,2021-09-14,2021,2021-05-05,Glenn,55.69,95.616,Williams250,58.5,103.4,62.11579819,99.23071823,Heading,Heading,Heading,Heading,Heading,Notplanted,25.65,25.62,30.16,29.38,30.43,30.06,3349.79,3342.3,3356.02,3337.4,3561.8,3529.05
Wylie,2021-09-15,2021,2021-05-05,Glenn,53.559,90.194,Williams250,56.1,89.1,61.31533775,99.07969742,Heading,Heading,Heading,Heading,Heading,Notplanted,21.88,21.88,22.6,22.6,29.98,29.62,3371.67,3364.18,3378.62,3360,3591.78,3558.67
Wylie,2021-09-16,2021,2021-05-05,Glenn,50.445,85.262,Williams250,53,84,56.19253998,93.16111526,Heading,Heading,Heading,Heading,Heading,Notplanted,17.85,17.85,18.5,18.5,24.68,24.68,3389.52,3382.03,3397.12,3378.5,3616.46,3583.35
Wylie,2021-09-17,2021,2021-05-05,Glenn,50.709,87.163,Williams250,48.9,85.4,53.71231976,87.3260601,Heading,Heading,Heading,Heading,Heading,Notplanted,18.94,18.94,17.17,17.23,20.52,20.52,3408.46,3400.97,3414.29,3395.73,3636.98,3603.87
Wylie,2021-09-18,2021,2021-05-05,Glenn,51.721,79.788,Williams250,52.2,81,52.69297905,89.13451958,Heading,Heading,Heading,Heading,Heading,Notplanted,15.75,15.75,16.6,16.6,20.91,20.91,3424.21,3416.72,3430.89,3412.33,3657.89,3624.78
Wylie,2021-09-19,2021,2021-05-05,Glenn,51.589,79.7,Williams250,51.1,81,52.99141922,79.9519989,Heading,Heading,Heading,Heading,Heading,Notplanted,15.64,15.64,16.05,16.05,16.47,16.47,3439.85,3432.36,3446.94,3428.38,3674.36,3641.25
Wylie,2021-09-20,2021,2021-05-05,Glenn,59.572,88.855,Williams250,59.5,91.1,55.38307934,81.15925903,Heading,Heading,Heading,Heading,Heading,Notplanted,24.21,24.21,25.3,25.3,18.27,18.27,3464.06,3456.57,3472.24,3453.68,3692.63,3659.52
Wylie,2021-09-21,2021,2021-05-05,Glenn,52.203,93.992,Williams250,52.5,95.1,57.2282589,92.14753723,Heading,Heading,Heading,Heading,Heading,Notplanted,23.1,23.1,23.8,23.8,24.69,24.69,3487.16,3479.67,3496.04,3477.48,3717.32,3684.21
Wylie,2021-09-22,2021,2021-05-05,Glenn,53.776,96.24,Williams250,54.1,94.6,55.74847946,96.17215881,Heading,Heading,Heading,Heading,Heading,Notplanted,24.99,24.92,24.35,24.35,25.94,25.88,3512.15,3504.59,3520.39,3501.83,3743.26,3710.09
Wylie,2021-09-23,2021,2021-05-05,Glenn,57.204,95.472,Williams250,54.7,96.4,58.18315964,98.07115936,Heading,Heading,Heading,Heading,Heading,Notplanted,26.34,26.32,25.53,25.44,28.01,27.76,3538.49,3530.91,3545.92,3527.27,3771.27,3737.85
Wylie,2021-09-24,2021,2021-05-05,Glenn,56.122,97.354,Williams250,52.5,97.7,63.96548042,96.32714157,Heading,Heading,Heading,Heading,Heading,Notplanted,26.67,26.5,25.02,24.82,30.12,30.03,3565.16,3557.41,3570.94,3552.09,3801.39,3767.88
Wylie,2021-09-25,2021,2021-05-05,Glenn,54.3,92.856,Williams250,51.2,91.3,56.87743969,99.09895782,Heading,Heading,Heading,Heading,Heading,Notplanted,23.58,23.58,21.25,21.25,27.79,27.44,3588.74,3580.99,3592.19,3573.34,3829.18,3795.32
Wylie,2021-09-26,2021,2021-05-05,Glenn,49.161,84.049,Williams250,49.7,84.2,54.41485939,93.90325546,Heading,Heading,Heading,Heading,Heading,Notplanted,16.62,16.66,16.95,16.96,24.16,24.16,3605.36,3597.65,3609.14,3590.3,3853.34,3819.48
Wylie,2021-09-27,2021,2021-05-05,Glenn,47.959,80.802,Williams250,48.1,82.4,52.01114006,84.98605804,Heading,Heading,Heading,Heading,Heading,Notplanted,14.44,14.6,15.3,15.44,18.5,18.5,3619.8,3612.25,3624.44,3605.74,3871.84,3837.98
Wylie,2021-09-28,2021,2021-05-05,Glenn,46.931,78.296,Williams250,46.7,78.9,47.87059898,83.79553833,Heading,Heading,Heading,Heading,Heading,Notplanted,12.76,13.03,12.97,13.25,15.9,16.05,3632.56,3625.28,3637.41,3618.99,3887.74,3854.03
Wylie,2021-09-29,2021,2021-05-05,Glenn,48.983,85.757,Williams250,49.6,85.7,49.83584023,78.30139923,Heading,Heading,Heading,Heading,Heading,Notplanted,17.38,17.44,17.65,17.67,14.07,14.07,3649.94,3642.72,3655.06,3636.66,3901.81,3868.1
Wylie,2021-09-30,2021,2021-05-05,Glenn,52.423,90.657,Williams250,50.5,93.1,52.25648022,86.25271988,Heading,Heading,Heading,Heading,Heading,Notplanted,21.54,21.54,21.8,21.8,19.25,19.25,3671.48,3664.26,3676.86,3658.46,3921.06,3887.35
Wylie,2021-10-01,2021,2021-05-05,Glenn,47.826,89.407,Williams250,46.6,90.4,52.65283947,93.2723587,Heading,Heading,Heading,Heading,Heading,Notplanted,18.67,18.83,18.63,18.91,22.96,22.96,3690.15,3683.09,3695.49,3677.37,3944.02,3910.31
Wylie,2021-10-02,2021,2021-05-05,Glenn,49.249,93.517,Williams250,48.6,98.2,53.46625862,90.43862076,Heading,Heading,Heading,Heading,Heading,Notplanted,21.39,21.42,23.32,23.15,21.95,21.95,3711.54,3704.51,3718.81,3700.52,3965.97,3932.26
Wylie,2021-10-03,2021,2021-05-05,Glenn,52.423,93.706,Williams250,50.1,88.7,53.28769989,95.68328094,Heading,Heading,Heading,Heading,Heading,Notplanted,23.06,23.06,19.4,19.4,24.48,24.45,3734.6,3727.57,3738.21,3719.92,3990.45,3956.71
Wylie,2022-05-13,2022,2022-05-13,Glenn,65.359,79.743,Williams250,43.8,84.1,42.16657982,74.58710022,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,22.55,22.55,14.43,15,9.32,10.05,22.55,22.55,14.43,15,9.32,10.05
Wylie,2022-05-14,2022,2022-05-13,Glenn,56.383,88.718,Williams250,50.9,92.5,46.21153984,82.12405777,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,22.55,22.55,21.7,21.7,14.37,14.7,45.1,45.1,36.13,36.7,23.69,24.75
Wylie,2022-05-15,2022,2022-05-13,Glenn,58.712,90.612,Williams250,51.5,92.7,53.11399918,90.96494141,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,24.66,24.66,22.1,22.1,22.04,22.04,69.76,69.76,58.23,58.8,45.73,46.79
Wylie,2022-05-16,2022,2022-05-13,Glenn,54.777,83.511,Williams250,49.2,87.6,54.57344017,95.27161636,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,19.14,19.14,18.41,18.45,24.92,24.91,88.9,88.9,76.64,77.25,70.65,71.7
Wylie,2022-05-17,2022,2022-05-13,Glenn,57.117,90.844,Williams250,51,93.9,50.78983974,85.81225739,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,23.98,23.98,22.45,22.45,18.3,18.3,112.88,112.88,99.09,99.7,88.95,90
Wylie,2022-05-18,2022,2022-05-13,Glenn,58.282,94.372,Williams250,50.7,98.2,52.75723877,94.24004135,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,26.33,26.33,24.34,24.1,23.5,23.5,139.21,139.21,123.43,123.8,112.45,113.5
Wylie,2022-05-19,2022,2022-05-13,Glenn,65.959,86.164,Williams250,63.3,91.3,55.06915874,97.82023849,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,26.06,26.06,27.3,27.3,26.35,26.14,165.27,165.27,150.73,151.1,138.8,139.64
Wylie,2022-05-20,2022,2022-05-13,Glenn,56.295,79.261,Williams250,55.9,81.9,58.37521954,89.85416183,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,17.78,17.78,18.9,18.9,24.11,24.11,183.05,183.05,169.63,170,162.91,163.75
Wylie,2022-05-21,2022,2022-05-13,Glenn,55.602,85.712,Williams250,54.4,89.8,57.01783981,82.40593948,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,20.66,20.66,22.1,22.1,19.71,19.71,203.71,203.71,191.73,192.1,182.62,183.46
Wylie,2022-05-22,2022,2022-05-13,Glenn,54.473,87.391,Williams250,48.8,92.4,54.6634388,89.17591743,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,20.93,20.93,20.62,20.68,21.92,21.92,224.64,224.64,212.35,212.78,204.54,205.38
Wylie,2022-05-23,2022,2022-05-13,Glenn,59.486,91.216,Williams250,56.1,94.4,51.79297905,91.64084091,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,25.35,25.35,25.25,25.25,21.72,21.72,249.99,249.99,237.6,238.03,226.26,227.1
Wylie,2022-05-24,2022,2022-05-13,Glenn,68.443,94.658,Williams250,64.6,97.8,62.71807899,94.42363663,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,31.55,31.55,31.08,30.85,28.57,28.57,281.54,281.54,268.68,268.88,254.83,255.67
Wylie,2022-05-25,2022,2022-05-13,Glenn,64.204,98.528,Williams250,62,101,68.22805901,98.83903503,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,31.18,30.88,31.04,30.49,33.29,32.95,312.72,312.42,299.72,299.37,288.12,288.62
Wylie,2022-05-26,2022,2022-05-13,Glenn,62.748,84.99,Williams250,55.8,88,65.5725193,101.7625999,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,23.87,23.87,21.9,21.9,33.04,32.4,336.59,336.29,321.62,321.27,321.16,321.02
Wylie,2022-05-27,2022,2022-05-13,Glenn,56.858,82.575,Williams250,54.5,85.1,58.39105873,86.42929764,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,19.72,19.72,19.8,19.8,22.41,22.41,356.31,356.01,341.42,341.07,343.57,343.43
Wylie,2022-05-28,2022,2022-05-13,Glenn,57.333,76.768,Williams250,52.3,78.2,55.45669975,85.52461815,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,17.05,17.05,15.25,15.25,20.49,20.49,373.36,373.06,356.67,356.32,364.06,363.92
Wylie,2022-05-29,2022,2022-05-13,Glenn,51.852,78.602,Williams250,44.3,83.8,50.0158392,80.59405708,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,15.23,15.23,14.46,14.98,15.3,15.3,388.59,388.29,371.13,371.3,379.36,379.22
Wylie,2022-05-30,2022,2022-05-13,Glenn,59.529,79.655,Williams250,53.6,82.2,48.88993969,81.81967812,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,19.59,19.59,17.9,17.9,15.37,15.44,408.18,407.88,389.03,389.2,394.73,394.66
Wylie,2022-05-31,2022,2022-05-13,Glenn,61.934,86.891,Williams250,55.6,88.9,59.82296009,82.76035843,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,24.41,24.41,22.25,22.25,21.29,21.29,432.59,432.29,411.28,411.45,416.02,415.95
Wylie,2022-06-01,2022,2022-05-13,Glenn,56.772,90.518,Williams250,49,93.3,54.85729942,89.21407776,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,23.64,23.64,21.16,21.21,22.04,22.04,456.23,455.93,432.44,432.66,438.06,437.99
